keyword,title,brand,price,raw_price,rating,reviews,platform,position,delivery,discount_pct,price_range,visibility_score,link,thumbnail,data_source
power bank fast charging,Sony power bank fast charging Model 747,Sony,29596.0,,4.3,934,Reliance Digital,88,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 408,Sony,41193.0,,3.8,2034,Amazon,81,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 824,Nike,27079.5,,4.1,3827,Croma,89,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 326,Samsung,2525.0,,3.8,3415,Croma,82,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
men running shoes,Samsung men running shoes Model 836,Samsung,712.0,,4.6,819,Flipkart,84,2 Days,0.0,Economy (500-2K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 709,HP,24141.0,,3.2,2688,Croma,90,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 523,MI,44457.0,,4.5,760,Croma,83,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Sony power bank fast charging Model 711,Sony,10504.0,,3.5,3408,Croma,91,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 360,Sony,42530.0,,3.4,4316,Flipkart,84,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Puma men running shoes Model 511,Puma,19924.0,,4.5,902,Flipkart,85,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 533,Samsung,6933.0,,3.8,4407,Croma,85,5 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 192,Samsung,20680.0,,2.8,934,Amazon,70,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Dell men running shoes Model 277,Dell,10071.0,,4.9,4560,Croma,86,5 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Samsung power bank fast charging Model 321,Samsung,34057.0,,4.5,3652,Amazon,92,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Sony air fryer India Model 833,Sony,15593.0,,3.1,4956,Croma,64,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 739,LG,21483.0,,4.4,1545,Flipkart,65,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 150,Dell,5659.0,,4.2,270,Amazon,66,5 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,Nike air fryer India Model 258,Nike,17028.0,,3.0,3583,Flipkart,67,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 546,Sony,11042.0,,3.0,571,Flipkart,71,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 690,HP,47857.0,,3.3,4944,Amazon,86,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Boat air fryer India Model 361,Boat,23754.5,,3.0,3322,Flipkart,68,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 708,Philips,12594.0,,4.1,4687,Reliance Digital,93,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 303,Boat,9335.0,,3.7,844,Reliance Digital,72,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,HP air fryer India Model 426,HP,23754.5,,3.2,1962,Amazon,69,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 994,MI,33453.0,,4.3,1126,Reliance Digital,73,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Samsung air fryer India Model 440,Samsung,18612.0,,2.6,3055,Croma,70,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 874,LG,35478.0,,4.9,3461,Amazon,74,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 428,LG,8757.0,,4.9,2023,Croma,71,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Boat men running shoes Model 882,Boat,29336.0,,2.8,199,Flipkart,87,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 854,Samsung,24312.0,,3.7,4401,Reliance Digital,75,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 721,HP,38318.0,,3.8,2831,Reliance Digital,87,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 593,Nike,27079.5,,3.9,1615,Amazon,94,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 333,Puma,7947.0,,3.3,3734,Croma,95,5 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 373,Nike,49953.0,,4.9,2218,Flipkart,96,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 643,LG,24312.0,,3.3,3552,Reliance Digital,76,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Sony power bank fast charging Model 300,Sony,9342.0,,3.9,3843,Croma,97,2 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,HP air fryer India Model 869,HP,38110.0,,4.6,4859,Flipkart,72,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Dell microwave oven convection Model 140,Dell,36301.0,,3.8,2443,Amazon,88,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Sony power bank fast charging Model 678,Sony,44668.0,,3.2,2300,Flipkart,98,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 705,Sony,10551.0,,3.0,1713,Croma,89,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Dell men running shoes Model 628,Dell,383970.0,,4.6,4015,Croma,88,5 Days,0.0,Luxury (50K+),0.0,,,csv
men running shoes,Nike men running shoes Model 571,Nike,10750.0,,4.4,586,Croma,89,2 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Sony men running shoes Model 922,Sony,29370.0,,4.6,1501,Amazon,90,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 691,LG,43902.0,,4.8,2395,Croma,73,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Puma air fryer India Model 696,Puma,8987.0,,4.8,2999,Reliance Digital,74,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 733,Philips,2022.0,,3.7,0,Flipkart,77,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
men running shoes,Boat men running shoes Model 961,Boat,3146.0,,2.9,521,Amazon,91,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
air fryer India,HP air fryer India Model 627,HP,22353.0,,4.0,4304,Flipkart,75,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 628,LG,41688.0,,3.0,987,Reliance Digital,76,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Boat power bank fast charging Model 932,Boat,15951.0,,4.9,3521,Reliance Digital,99,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Dell microwave oven convection Model 915,Dell,17906.0,,4.2,1947,Amazon,90,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 122,Puma,27079.5,,4.7,3770,Croma,100,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,HP office chair ergonomic Model 117,HP,19227.0,,4.4,3149,Reliance Digital,78,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Nike air fryer India Model 240,Nike,45088.0,,4.2,3926,Amazon,77,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,HP air fryer India Model 114,HP,15280.0,,4.2,4970,Reliance Digital,78,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 526,HP,20759.0,,4.2,1884,Amazon,101,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Dell microwave oven convection Model 367,Dell,32317.0,,3.6,434,Amazon,91,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,HP air fryer India Model 618,HP,9220.0,,2.9,326,Croma,79,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 424,Boat,383970.0,,4.9,858,Amazon,92,2 Days,0.0,Luxury (50K+),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 603,LG,49245.0,,4.3,1944,Croma,93,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 129,HP,30496.0,,3.8,4979,Amazon,94,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 106,MI,8923.0,,4.6,2822,Flipkart,79,5 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,LG air fryer India Model 774,LG,17078.0,,3.2,2604,Croma,80,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Dell power bank fast charging Model 852,Dell,27435.0,,4.3,1773,Amazon,102,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 285,LG,35864.0,,4.1,4369,Amazon,82,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 227,Boat,48663.0,,3.8,4019,Flipkart,95,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 723,Philips,45041.0,,2.6,3099,Reliance Digital,80,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,HP men running shoes Model 425,HP,1105.0,,3.7,69,Amazon,92,5 Days,0.0,Economy (500-2K),0.0,,,csv
power bank fast charging,Boat power bank fast charging Model 924,Boat,33465.0,,3.0,939,Amazon,103,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 865,Sony,17134.0,,3.5,2274,Amazon,81,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 422,Puma,20958.0,,3.3,427,Amazon,104,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Sony men running shoes Model 146,Sony,17182.0,,3.5,500,Amazon,93,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 222,Dell,46717.0,,4.4,4987,Amazon,84,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Samsung air fryer India Model 964,Samsung,40114.0,,4.5,2842,Croma,85,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Samsung men running shoes Model 589,Samsung,2849.0,,2.7,4466,Amazon,94,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
air fryer India,Nike air fryer India Model 172,Nike,28087.0,,4.2,2788,Croma,86,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Nike microwave oven convection Model 875,MI,23499.0,,2.7,221,Croma,96,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 749,HP,11799.0,,3.8,2729,Croma,97,2 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 258,MI,36850.0,,4.9,1104,Reliance Digital,98,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,HP men running shoes Model 608,HP,22065.0,,4.9,2727,Amazon,95,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 468,Puma,43895.0,,4.0,4829,Croma,105,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Dell office chair ergonomic Model 627,Dell,25413.0,,4.4,1324,Flipkart,82,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Dell office chair ergonomic Model 330,Dell,35292.0,,2.7,4225,Reliance Digital,83,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Philips men running shoes Model 659,Philips,7470.0,,3.5,3046,Croma,96,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Dell power bank fast charging Model 883,Dell,34235.0,,2.7,200,Reliance Digital,106,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,HP office chair ergonomic Model 873,HP,43509.0,,3.7,4035,Reliance Digital,84,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Samsung men running shoes Model 200,Samsung,13528.0,,3.3,2011,Flipkart,97,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Puma office chair ergonomic Model 753,MI,1131.0,,3.9,4694,Reliance Digital,85,2 Days,0.0,Economy (500-2K),0.0,,,csv
men running shoes,HP men running shoes Model 563,HP,42681.0,,3.5,3907,Flipkart,98,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 284,Dell,44863.0,,4.8,4625,Flipkart,87,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 400,LG,36846.0,,4.5,1363,Croma,88,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,LG men running shoes Model 614,LG,1680.0,,2.7,4120,Reliance Digital,99,Free Delivery,0.0,Economy (500-2K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 922,Boat,11394.0,,3.7,0,Reliance Digital,86,5 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 757,Boat,23499.0,,4.1,3765,Amazon,99,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 296,Boat,10726.0,,3.7,3096,Flipkart,100,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Dell men running shoes Model 338,Dell,22100.5,,4.8,541,Reliance Digital,101,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 166,Philips,43776.0,,3.3,3844,Croma,107,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Puma air fryer India Model 883,Puma,103500.0,,4.3,4194,Amazon,89,5 Days,0.0,Luxury (50K+),0.0,,,csv
men running shoes,Sony men running shoes Model 835,Sony,5646.0,,4.2,3419,Amazon,102,5 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Boat power bank fast charging Model 483,Boat,26374.0,,4.4,2145,Flipkart,108,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 957,Boat,23854.0,,4.8,3087,Flipkart,100,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Puma men running shoes Model 709,Puma,22100.5,,2.6,4933,Amazon,103,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Boat power bank fast charging Model 651,Boat,11700.0,,4.4,1813,Reliance Digital,109,2 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,HP air fryer India Model 603,HP,46330.0,,4.4,1403,Amazon,90,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 962,Dell,33577.0,,2.9,991,Amazon,91,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 128,Boat,20084.0,,3.8,2575,Amazon,101,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 943,MI,18372.0,,4.2,367,Croma,102,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 944,MI,21252.0,,3.0,3789,Reliance Digital,87,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Puma men running shoes Model 319,Puma,34307.0,,4.1,1256,Flipkart,104,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Puma air fryer India Model 791,Puma,35653.0,,3.6,4443,Reliance Digital,93,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Samsung men running shoes Model 540,Samsung,17273.0,,3.6,561,Croma,105,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Boat air fryer India Model 608,Boat,10828.0,,3.3,4277,Flipkart,94,5 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Boat men running shoes Model 710,Boat,46350.0,,3.6,2345,Reliance Digital,106,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Philips air fryer India Model 545,Philips,5049.0,,4.4,557,Amazon,95,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,LG power bank fast charging Model 952,LG,43614.0,,5.0,3948,Croma,110,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 640,LG,23499.0,,3.4,2664,Amazon,103,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 551,MI,23499.0,,2.7,4482,Amazon,104,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Samsung power bank fast charging Model 946,Samsung,17773.0,,3.6,587,Amazon,111,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Boat power bank fast charging Model 239,Boat,4103.0,,4.7,4335,Amazon,112,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
air fryer India,HP air fryer India Model 541,HP,44752.0,,4.6,3692,Reliance Digital,96,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 227,Boat,380730.0,,2.9,1574,Croma,107,2 Days,0.0,Luxury (50K+),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 925,MI,32710.0,,3.1,3780,Reliance Digital,105,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Nike men running shoes Model 773,Nike,12222.0,,4.3,3755,Amazon,108,5 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 518,LG,23499.0,,3.5,2553,Amazon,106,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 475,Boat,10153.0,,2.9,3274,Amazon,109,5 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 774,MI,23499.0,,3.2,3544,Amazon,107,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,HP air fryer India Model 607,HP,28433.0,,3.8,2110,Amazon,97,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Sony power bank fast charging Model 131,Sony,6862.0,,3.9,1670,Croma,113,5 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 132,Samsung,2008.0,,4.8,2465,Croma,108,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
men running shoes,Dell men running shoes Model 598,Dell,32326.0,,4.8,3889,Croma,110,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Puma men running shoes Model 152,Puma,39884.0,,3.0,491,Reliance Digital,111,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Dell microwave oven convection Model 270,Dell,35994.0,,2.7,2870,Flipkart,109,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 786,Dell,28304.0,,4.4,2261,Reliance Digital,98,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Samsung air fryer India Model 883,Samsung,5559.0,,3.8,3803,Croma,99,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 754,Boat,2828.0,,3.2,1712,Reliance Digital,110,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
power bank fast charging,Sony power bank fast charging Model 631,Sony,35507.0,,3.1,4810,Amazon,114,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 213,LG,40084.0,,3.6,1704,Croma,111,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 315,LG,39361.0,,3.9,405,Croma,89,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 904,Sony,32777.0,,4.4,774,Croma,90,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Sony power bank fast charging Model 298,Sony,16898.0,,4.2,4324,Reliance Digital,115,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Puma office chair ergonomic Model 876,MI,123310.0,,3.3,2499,Flipkart,91,Free Delivery,0.0,Luxury (50K+),0.0,,,csv
air fryer India,Puma air fryer India Model 363,Puma,28760.0,,4.9,1266,Reliance Digital,100,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 246,Sony,40731.0,,4.7,4537,Reliance Digital,92,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 564,HP,8799.0,,3.5,4884,Amazon,112,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 837,MI,45797.0,,4.4,3484,Amazon,113,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 306,Boat,16492.0,,2.6,4233,Reliance Digital,114,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 231,Sony,19356.0,,3.3,3401,Reliance Digital,93,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 970,Philips,23499.0,,3.6,387,Amazon,115,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 208,LG,4378.0,,3.8,646,Amazon,116,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 981,Samsung,24681.0,,4.6,2547,Flipkart,117,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,HP men running shoes Model 362,HP,43372.0,,2.9,705,Reliance Digital,112,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,HP office chair ergonomic Model 442,HP,18356.0,,3.3,1514,Croma,94,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 539,Sony,25404.0,,3.3,3211,Reliance Digital,118,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 689,Puma,44441.0,,3.3,3789,Amazon,116,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 524,Dell,18745.0,,4.4,1310,Flipkart,101,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 495,Nike,45830.0,,4.5,3175,Croma,117,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,HP office chair ergonomic Model 581,HP,20763.0,,3.4,4476,Croma,95,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 402,LG,20591.0,,4.8,3083,Flipkart,102,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,LG power bank fast charging Model 599,LG,27079.5,,5.0,4919,Croma,118,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 444,Philips,46465.0,,3.9,451,Reliance Digital,119,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 412,HP,30081.0,,3.1,1743,Croma,119,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 458,Boat,23499.0,,3.1,1093,Amazon,120,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Dell men running shoes Model 919,Dell,32059.0,,4.1,692,Amazon,113,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 756,Philips,28361.0,,3.7,159,Reliance Digital,96,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Philips men running shoes Model 538,Philips,18724.0,,3.7,4023,Flipkart,114,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 932,HP,23499.0,,3.7,4405,Reliance Digital,121,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Sony air fryer India Model 462,Sony,23754.5,,3.8,3710,Flipkart,103,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Samsung men running shoes Model 620,Samsung,10627.0,,2.6,1998,Amazon,115,2 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 625,MI,4607.0,,2.9,1964,Reliance Digital,97,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 363,Philips,545.0,,4.5,3336,Reliance Digital,122,2 Days,0.0,Economy (500-2K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 816,Samsung,24312.0,,3.5,4253,Reliance Digital,98,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 877,Puma,3589.0,,3.1,2943,Amazon,120,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
air fryer India,Nike air fryer India Model 672,Nike,23754.5,,2.6,1638,Amazon,104,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 689,Boat,189420.0,,4.7,4390,Amazon,123,5 Days,0.0,Luxury (50K+),0.0,,,csv
men running shoes,Boat men running shoes Model 745,Boat,49612.0,,3.7,4854,Amazon,116,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Dell microwave oven convection Model 311,Dell,41787.0,,3.0,4005,Amazon,124,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Boat air fryer India Model 698,Boat,46221.0,,3.8,1104,Reliance Digital,105,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Sony air fryer India Model 515,Sony,9979.0,,4.4,424,Croma,106,2 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 488,Sony,23499.0,,3.1,2333,Amazon,125,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Nike men running shoes Model 468,Nike,47880.0,,3.1,3824,Reliance Digital,117,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Dell men running shoes Model 209,Dell,22100.5,,4.0,674,Amazon,118,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,LG men running shoes Model 853,LG,22100.5,,2.8,1611,Croma,119,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 679,Nike,26131.0,,4.4,209,Flipkart,121,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 520,Boat,6468.0,,4.1,4876,Amazon,126,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 689,HP,46669.0,,4.3,2589,Amazon,122,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 441,LG,1788.0,,4.4,713,Flipkart,127,Free Delivery,0.0,Economy (500-2K),0.0,,,csv
men running shoes,Sony men running shoes Model 238,Sony,12511.0,,4.8,910,Flipkart,120,2 Days,0.0,Premium (5K-15K),0.0,,,csv
